1,0
1,3.125
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,2.777777778
1,0
1,3.448275862
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,4.545454545
1,0
1,3.448275862
1,0
1,0
1,0
1,0
1,3.225806452
1,0
1,0
1,0
1,0
1,0
1,0
1,3.125
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,8.695652174
1,0
1,2.777777778
1,0
1,3.448275862
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,4.761904762
1,0
1,9.375
1,0
1,0
1,0
1,4
1,2.777777778
1,0
1,0
1,0
2,0
2,1.724137931
2,0
2,0
2,4.166666667
2,0
2,0
2,0
2,3.921568627
2,6.666666667
2,1.785714286
2,0
2,1.666666667
2,0
2,2.5
2,1.886792453
2,1.724137931
2,1.923076923
2,3.773584906
2,7.5
2,5.660377358
2,6.779661017
2,2.127659574
2,6.666666667
2,1.886792453
2,0
2,1.818181818
2,4.651162791
2,0
2,3.921568627
2,2.325581395
2,9.302325581
2,0
2,0
2,0
2,1.960784314
2,5.405405405
2,0
2,2.127659574
2,5.263157895
2,0
2,0
2,2.43902439
2,0
2,1.886792453
2,0
2,0
2,2.127659574
2,1.851851852
2,0
2,1.818181818
2,0
2,2
2,0
2,2.083333333
2,6.12244898
2,1.923076923
2,3.125
2,2
2,0
2,2.173913043
2,0
2,1.960784314
2,2.380952381
2,0
2,1.754385965
2,0
2,0
2,3.50877193
2,0
2,1.666666667
2,4.166666667
2,0
2,2.127659574
2,0
2,0
2,0
2,6.382978723
2,0
2,0
2,0
2,0
2,0
2,0
2,4.347826087
2,2
2,0
2,0
3,2.43902439
3,1.639344262
3,1.298701299
3,2.564102564
3,1.136363636
3,4.545454545
3,2.857142857
3,1.449275362
3,5.194805195
3,1.315789474
3,2.631578947
3,2.469135802
3,0
3,1.176470588
3,1.369863014
3,4
3,0
3,2.898550725
3,2.941176471
3,1.075268817
3,2.985074627
3,3.370786517
3,0
3,1.369863014
3,6.329113924
3,0
3,2.739726027
3,3.125
3,1.515151515
3,0
3,6.849315068
3,0
3,1.298701299
3,4.411764706
3,3.658536585
3,1.5625
3,3.448275862
3,1.449275362
3,0
3,3.076923077
3,1.219512195
3,3.125
3,1.052631579
3,2.702702703
3,0
3,5.882352941
3,2.857142857
3,3.529411765
3,5.128205128
3,0
3,0
3,2.941176471
3,0
3,0
3,0
3,1.886792453
3,1.333333333
3,1.612903226
3,4.285714286
3,0
3,3.658536585
3,0
3,1.162790698
3,5.405405405
3,5.194805195
3,1.086956522
3,2.702702703
3,1.282051282
3,0
3,5.154639175
3,1.5625
3,8
3,1.470588235
3,2.666666667
3,2.564102564
3,1.408450704
3,3.947368421
3,1.315789474
3,4.615384615
3,1.369863014
3,2.898550725
3,1.351351351
3,1.111111111
3,0
3,4.054054054
3,0
3,0
3,4.347826087
3,1.388888889
3,0
3,2.409638554
3,4.597701149
3,0
3,1.162790698
3,2.43902439
3,1.19047619
3,1.351351351
3,4.705882353
3,1.428571429
4,5.494505495
4,2.542372881
4,1.041666667
4,3.539823009
4,0.943396226
4,2.083333333
4,3.614457831
4,1.98019802
4,2
4,3.03030303
4,1.052631579
4,0.943396226
4,0
4,6.593406593
4,0
4,2.083333333
4,2.752293578
4,4.62962963
4,1.98019802
4,0.869565217
4,3.603603604
4,4.504504505
4,2.083333333
4,2.803738318
4,1.265822785
4,0.909090909
4,0
4,4.12371134
4,0
4,1.098901099
4,1.111111111
4,0
4,0
4,1.923076923
4,1.136363636
4,0
4,3.06122449
4,1.176470588
4,1.769911504
4,1.219512195
4,0
4,0
4,1.01010101
4,0.961538462
4,1.739130435
4,0.943396226
4,3.370786517
4,2.02020202
4,0
4,1.886792453
4,2.803738318
4,1.904761905
4,1.869158879
4,2.97029703
4,1.869158879
4,2.150537634
4,1
4,1.801801802
4,2
4,1
4,1.754385965
4,1.219512195
4,0.81300813
4,1.265822785
4,0.847457627
4,2.173913043
4,2.702702703
4,0.900900901
4,2.06185567
4,0.862068966
4,3.883495146
4,1.98019802
4,3.296703297
4,0
4,0.892857143
4,4.166666667
4,3.921568627
4,2.5
4,1.123595506
4,1.754385965
4,1.886792453
4,2.040816327
4,1.709401709
4,2.02020202
4,2.173913043
4,5.405405405
4,2.380952381
4,2.857142857
4,3.125
4,4.395604396
4,0.892857143
4,1.923076923
4,1.052631579
4,1.98019802
4,2.912621359
4,2.197802198
4,1.886792453
4,2.727272727
4,3.539823009
5,3.787878788
5,0
5,2.4
5,1.739130435
5,0
5,0
5,1.666666667
5,2.5
5,1.492537313
5,0.78125
5,1.666666667
5,0.793650794
5,1.587301587
5,2.142857143
5,2.325581395
5,0
5,1.379310345
5,2.521008403
5,2.666666667
5,0.714285714
5,1.754385965
5,2.272727273
5,1.428571429
5,3.389830508
5,1.408450704
5,4.87804878
5,4.347826087
5,1.449275362
5,2.097902098
5,0.775193798
5,1.680672269
5,0
5,3.472222222
5,1.492537313
5,1.449275362
5,5.839416058
5,2.419354839
5,2.631578947
5,0.833333333
5,2.34375
5,1.515151515
5,1.652892562
5,1.449275362
5,2.419354839
5,0
5,1.550387597
5,3.816793893
5,1.612903226
5,3.149606299
5,3.053435115
5,0.869565217
5,3.47826087
5,0.735294118
5,1.724137931
5,1.587301587
5,0
5,0.787401575
5,3.225806452
5,5.797101449
5,0
5,1.418439716
5,2.23880597
5,0
5,0.806451613
5,1.587301587
5,1.709401709
5,4.273504274
5,3.333333333
5,8.130081301
5,4.098360656
5,3.225806452
5,1.639344262
5,0
5,2.53164557
5,3.875968992
5,1.709401709
5,2.702702703
5,3.875968992
5,3.053435115
5,1.428571429
5,0
5,1.438848921
5,1.438848921
5,3.623188406
5,1.57480315
5,0.847457627
5,3.649635036
5,0.961538462
5,0.81300813
5,4.347826087
5,1.652892562
5,7.438016529
5,3.278688525
5,0.684931507
5,0.8
5,4.47761194
5,2.307692308
5,0.806451613
5,1.360544218
5,4.761904762
6,0.67114094
6,2.836879433
6,3.571428571
6,1.785714286
6,1.351351351
6,1.923076923
6,0.617283951
6,1.948051948
6,3.521126761
6,1.675977654
6,4.375
6,2.290076336
6,2.027027027
6,2.919708029
6,2.721088435
6,0
6,1.438848921
6,3.125
6,3.164556962
6,2.666666667
6,4.195804196
6,1.282051282
6,3.773584906
6,1.481481481
6,1.342281879
6,2.255639098
6,0.689655172
6,2.43902439
6,1.449275362
6,1.27388535
6,1.219512195
6,0.751879699
6,2.189781022
6,0.628930818
6,5.161290323
6,2.702702703
6,1.333333333
6,2.53164557
6,1.360544218
6,1.298701299
6,2.649006623
6,1.351351351
6,5.696202532
6,3.105590062
6,1.388888889
6,2.189781022
6,1.796407186
6,1.886792453
6,3.703703704
6,0.724637681
6,2.547770701
6,1.379310345
6,1.875
